experiment,treatment,date,bag_tag_num,vol
Weekly Temperature,Control,2025-08-20,79,14897.499863165904
Weekly Temperature,Control,2025-08-20,79,12375.242667924867
Weekly Temperature,Control,2025-08-20,79,10818.96162178038
Weekly Temperature,Control,2025-08-20,79,12357.491758380158
Weekly Temperature,Control,2025-08-20,79,30236.545738278695
Weekly Temperature,Control,2025-08-20,79,11421.792527818103
Weekly Temperature,Control,2025-08-20,79,11787.216492403475
Weekly Temperature,Control,2025-08-20,79,12610.645798046331
Weekly Temperature,Control,2025-08-20,79,16486.618489074102
Weekly Temperature,Treated,2025-08-20,80,4358.90597431559
Weekly Temperature,Treated,2025-08-20,80,12200.003784442104
Weekly Temperature,Treated,2025-08-20,80,42640.54687823591
Weekly Temperature,Treated,2025-08-20,80,11807.773157960715
Weekly Temperature,Treated,2025-08-20,80,11598.006780703525
Weekly Temperature,Treated,2025-08-20,80,46418.97610737263
Weekly Temperature,Treated,2025-08-20,80,16463.662631874275
Weekly Temperature,Treated,2025-08-20,80,3955.954755780558
Weekly Temperature,Treated,2025-08-20,80,11969.73817025033
Weekly Temperature,Treated,2025-08-20,80,14437.706411127376
Weekly Temperature,Treated,2025-08-20,80,13050.877542320424
Weekly Temperature,Treated,2025-08-20,80,8133.994301181536
Weekly Temperature,Treated,2025-08-20,80,11159.950430599129
Weekly Temperature,Treated,2025-08-20,80,24609.507659653947
Weekly Temperature,Treated,2025-08-20,80,10287.901623126514
Weekly Temperature,Treated,2025-08-20,80,8799.428705983953
Weekly Temperature,Treated,2025-08-20,80,14705.463883451386
Weekly Temperature,Treated,2025-08-20,80,16061.538102467573
Weekly Temperature,Treated,2025-08-20,80,28962.63717549013
Weekly Temperature,Treated,2025-08-20,80,27558.55466763958
Weekly Temperature,Treated,2025-08-20,80,51111.30691626994
Weekly Temperature,Treated,2025-08-20,80,11158.636267322978
Weekly Temperature,Treated,2025-08-20,80,5559.477570878307
Weekly Temperature,Treated,2025-08-20,80,10972.556349755369
Weekly Temperature,Treated,2025-08-20,80,17491.52958335268
Weekly Temperature,Treated,2025-08-20,80,33362.853470916845
Weekly Temperature,Treated,2025-08-20,80,31837.21634201136
Weekly Temperature,Treated,2025-08-20,80,21130.339962525526
Weekly Temperature,Treated,2025-08-20,80,20442.530400322088
Weekly Temperature,Treated,2025-08-20,80,8341.261661569986
Weekly Temperature,Treated,2025-08-20,80,7625.184434664286
Weekly Temperature,Treated,2025-08-20,80,7255.937641343136
Weekly Temperature,Treated,2025-08-20,80,8097.759024098504
Weekly Temperature,Treated,2025-08-20,80,12062.143615607112
Weekly Temperature,Treated,2025-08-20,80,18149.605814433493
Weekly Temperature,Treated,2025-08-20,80,8024.109171893954
Weekly Temperature,Treated,2025-08-20,80,21703.53826588931
Weekly Temperature,Treated,2025-08-20,80,32850.12410001448
Weekly Temperature,Treated,2025-08-20,80,10964.124597334834
Weekly Temperature,Treated,2025-08-20,80,29445.548921296446
Weekly Temperature,Treated,2025-08-20,80,5814.54060030099
Weekly Temperature,Treated,2025-08-20,80,11169.152838322078
Weekly Temperature,Treated,2025-08-20,80,7324.767801433079
Weekly Temperature,Treated,2025-08-20,80,10615.004319627013
Weekly Temperature,Treated,2025-08-20,80,6021.875319149908
Weekly Temperature,Treated,2025-08-20,80,15065.853744442866
Weekly Temperature,Treated,2025-08-20,80,15477.495057676562
Weekly Temperature,Treated,2025-08-20,80,15736.740211126467
Weekly Temperature,Treated,2025-08-20,80,7969.838194937725
Weekly Temperature,Treated,2025-08-20,80,19893.14799299392
Weekly Temperature,Treated,2025-08-20,80,13848.22009458134
Weekly Temperature,Treated,2025-08-20,80,17809.808257807243
Weekly Temperature,Treated,2025-08-20,80,3131.3068222297024
Weekly Temperature,Treated,2025-08-20,80,5692.527447252783
Weekly Temperature,Treated,2025-08-20,80,19700.074928291775
Weekly Temperature,Treated,2025-08-20,80,12202.112337127279
Weekly Temperature,Treated,2025-08-20,80,6918.949626317285
Weekly Temperature,Treated,2025-08-20,80,20744.191515954004
Weekly Temperature,Treated,2025-08-20,80,19746.686388808957
Weekly Temperature,Treated,2025-08-20,80,12138.975422626701
Weekly Temperature,Treated,2025-08-20,80,8419.194475783146
Weekly Temperature,Treated,2025-08-20,80,12699.517745066101
Weekly Temperature,Treated,2025-08-20,80,4553.038723448402
Weekly Temperature,Treated,2025-08-20,80,5150.632277687024
Weekly Temperature,Treated,2025-08-20,80,9137.364138012626
Weekly Temperature,Treated,2025-08-20,80,18789.34347996585
Weekly Temperature,Treated,2025-08-20,80,8453.293485277589
Weekly Temperature,Treated,2025-08-20,80,41207.245373306825
Weekly Temperature,Treated,2025-08-20,80,14991.76500895388
Weekly Temperature,Treated,2025-08-20,80,19515.47790341548
Weekly Temperature,Treated,2025-08-20,80,29223.90223132094
Weekly Temperature,Treated,2025-08-20,80,14571.51966572911
Weekly Temperature,Treated,2025-08-20,80,29430.363944674213
Weekly Temperature,Treated,2025-08-20,80,7634.578283878009
Weekly Temperature,Treated,2025-08-20,80,43472.673336221356
Weekly Temperature,Treated,2025-08-20,80,22313.131439394037
Weekly Temperature,Treated,2025-08-20,80,18770.801109051634
Weekly Temperature,Treated,2025-08-20,80,10223.769904138051
Weekly Temperature,Treated,2025-08-20,80,7846.9602576768
Weekly Temperature,Treated,2025-08-20,80,12155.787740835602
Weekly Temperature,Treated,2025-08-20,80,24860.420113956166
Weekly Temperature,Treated,2025-08-20,80,12478.578425780339
Weekly Temperature,Treated,2025-08-20,80,9753.484336369362
Weekly Temperature,Treated,2025-08-20,80,14730.58093654049
Weekly Temperature,Treated,2025-08-20,80,13108.661418635596
Weekly Temperature,Treated,2025-08-20,80,14524.137109169244
Weekly Temperature,Treated,2025-08-20,80,24860.420113956166
Weekly Temperature,Treated,2025-08-20,80,8785.141987802168
Weekly Temperature,Treated,2025-08-20,80,17424.160047602334
Weekly Temperature,Treated,2025-08-20,80,3984.748254558487
Weekly Temperature,Treated,2025-08-20,80,11449.903814974008
Weekly Temperature,Treated,2025-08-20,80,19217.720533801283
Weekly Temperature,Treated,2025-08-20,80,11459.956191300631
Weekly Temperature,Treated,2025-08-20,80,11851.030226515248
Weekly Temperature,Control,2025-08-20,92,67860.65673634064
Weekly Temperature,Control,2025-08-20,92,3479.5944019830754
Weekly Temperature,Control,2025-08-20,92,22281.95270708854
Weekly Temperature,Control,2025-08-20,92,15903.662992202544
Weekly Temperature,Control,2025-08-20,92,17186.735688024528
Weekly Temperature,Control,2025-08-20,92,13351.51668697162
Weekly Temperature,Control,2025-08-20,92,9829.121723600307
Weekly Temperature,Control,2025-08-20,92,15721.399553571158
Weekly Temperature,Control,2025-08-20,92,6035.167575170118
Weekly Temperature,Control,2025-08-20,92,10122.639007881027
Weekly Temperature,Control,2025-08-20,92,26025.392849880463
Weekly Temperature,Control,2025-08-20,92,13743.314877625913
Weekly Temperature,Control,2025-08-20,92,12727.795354744598
Weekly Temperature,Control,2025-08-20,92,13714.879113996027
Weekly Temperature,Control,2025-08-20,92,21538.251720659835
Weekly Temperature,Control,2025-08-20,92,30920.42682352001
Weekly Temperature,Control,2025-08-20,92,14598.072961395424
Weekly Temperature,Control,2025-08-20,92,18442.316490909554
Weekly Temperature,Control,2025-08-20,92,17025.908337892062
Weekly Temperature,Control,2025-08-20,92,7611.356519703596
Weekly Temperature,Control,2025-08-20,92,11307.212561256678
Weekly Temperature,Control,2025-08-20,92,39978.19616023631
Weekly Temperature,Control,2025-08-20,92,14545.00310143207
Weekly Temperature,Control,2025-08-20,92,20771.592215721474
Weekly Temperature,Control,2025-08-20,92,4880.6099749257955
Weekly Temperature,Control,2025-08-20,92,19985.109044682864
Weekly Temperature,Control,2025-08-20,92,6861.647241405864
Weekly Temperature,Control,2025-08-20,92,18920.51494736649
Weekly Temperature,Control,2025-08-20,92,20246.404977889193
Weekly Temperature,Control,2025-08-20,92,19203.818160418166
Weekly Temperature,Control,2025-08-20,92,10588.451220538302
Weekly Temperature,Control,2025-08-20,92,9565.421732291676
Weekly Temperature,Control,2025-08-20,92,10074.485515209562
Weekly Temperature,Control,2025-08-20,92,8907.687844185011
Weekly Temperature,Control,2025-08-20,92,6744.034638501569
Weekly Temperature,Control,2025-08-20,92,10609.942730498115
Weekly Temperature,Control,2025-08-20,92,13968.520929523384
Weekly Temperature,Control,2025-08-20,92,33204.89774054485
Weekly Temperature,Control,2025-08-20,92,15411.936474576165
Weekly Temperature,Control,2025-08-20,92,19310.268063554096
Weekly Temperature,Control,2025-08-20,92,17960.222751467372
Weekly Temperature,Control,2025-08-20,92,18041.471158622764
Weekly Temperature,Control,2025-08-20,92,21665.392645772958
Weekly Temperature,Control,2025-08-20,92,25384.169478014825
Weekly Temperature,Control,2025-08-20,92,20280.544496526876
Weekly Temperature,Control,2025-08-20,92,20097.948765623485
Weekly Temperature,Control,2025-08-20,92,9281.282923778848
Weekly Temperature,Control,2025-08-20,92,20211.277115853376
Weekly Temperature,Control,2025-08-20,92,38503.29347537501
Weekly Temperature,Control,2025-08-20,92,22732.82244559803
Weekly Temperature,Control,2025-08-20,92,16996.955381488304
Weekly Temperature,Control,2025-08-20,92,13750.238443124364
Weekly Temperature,Control,2025-08-20,92,9792.141652378106
Weekly Temperature,Control,2025-08-20,92,14535.369814139158
Weekly Temperature,Control,2025-08-20,92,33672.85747359453
Weekly Temperature,Control,2025-08-20,92,26588.388381092533
Weekly Temperature,Control,2025-08-20,92,10945.332881211378
Weekly Temperature,Control,2025-08-20,92,4117.140509721499
Weekly Temperature,Control,2025-08-20,92,4869.588300196414
Weekly Temperature,Control,2025-08-20,92,24879.802626720255
Weekly Temperature,Control,2025-08-20,92,14738.690166456636
Weekly Temperature,Control,2025-08-20,92,5299.856996496339
Weekly Temperature,Control,2025-08-20,92,7284.558324066013
Weekly Temperature,Control,2025-08-20,92,19534.58171558145
Weekly Temperature,Control,2025-08-20,92,22490.820002428245
Weekly Temperature,Control,2025-08-20,92,20880.41468813933
Weekly Temperature,Control,2025-08-20,92,15464.029860752826
Weekly Temperature,Control,2025-08-20,92,10403.351689822972
Weekly Temperature,Control,2025-08-20,92,6490.449405238809
Weekly Temperature,Control,2025-08-20,92,9885.387917786436
Weekly Temperature,Control,2025-08-20,92,7708.046043383862
Weekly Temperature,Control,2025-08-20,92,29871.808603612117
Weekly Temperature,Control,2025-08-20,92,11367.058577133244
Weekly Temperature,Control,2025-08-20,92,32966.04218707138
Weekly Temperature,Control,2025-08-20,92,14280.265800302672
Weekly Temperature,Control,2025-08-20,92,31517.169935952075
Weekly Temperature,Control,2025-08-20,92,29871.808603612117
Weekly Temperature,Control,2025-08-20,92,25745.511913121234
Weekly Temperature,Control,2025-08-20,92,15491.811612407691
Weekly Temperature,Control,2025-08-20,92,16437.205425078315
Weekly Temperature,Control,2025-08-20,92,22490.820002428245
Weekly Temperature,Treated,2025-08-20,93,30536.500233919793
Weekly Temperature,Treated,2025-08-20,93,18180.048388753014
Weekly Temperature,Treated,2025-08-20,93,19502.41513547876
Weekly Temperature,Treated,2025-08-20,93,11329.793074324793
Weekly Temperature,Treated,2025-08-20,93,31681.993829017174
Weekly Temperature,Treated,2025-08-20,93,14575.540530370796
Weekly Temperature,Treated,2025-08-20,93,15695.00624887293
Weekly Temperature,Treated,2025-08-20,93,13657.376003653422
Weekly Temperature,Treated,2025-08-20,93,18003.646288342763
Weekly Temperature,Treated,2025-08-20,93,13547.482833791095
Weekly Temperature,Treated,2025-08-20,93,17431.533314787914
Weekly Temperature,Treated,2025-08-20,93,36341.809870508725
Weekly Temperature,Treated,2025-08-20,93,18940.152814551813
Weekly Temperature,Treated,2025-08-20,93,41316.83091259717
Weekly Temperature,Treated,2025-08-20,93,17565.587759141657
Weekly Temperature,Treated,2025-08-20,93,17969.65582499603
Weekly Temperature,Treated,2025-08-20,93,31788.82905367731
Weekly Temperature,Treated,2025-08-20,93,8378.305146024586
Weekly Temperature,Treated,2025-08-20,93,11472.027825024143
Weekly Temperature,Treated,2025-08-20,93,13140.599380874663
Weekly Temperature,Treated,2025-08-20,93,7377.189482438666
Weekly Temperature,Treated,2025-08-20,93,5886.868088760703
Weekly Temperature,Treated,2025-08-20,93,13018.366736270526
Weekly Temperature,Treated,2025-08-20,93,37417.83903072771
Weekly Temperature,Treated,2025-08-20,93,2685.1512290096493
Weekly Temperature,Treated,2025-08-20,93,5093.866981238378
Weekly Temperature,Treated,2025-08-20,93,4100.184847428588
Weekly Temperature,Treated,2025-08-20,93,15822.173939540631
Weekly Temperature,Treated,2025-08-20,93,6268.303905261201
Weekly Temperature,Treated,2025-08-20,93,14245.456859831302
Weekly Temperature,Treated,2025-08-20,93,13120.538434356402
Weekly Temperature,Treated,2025-08-20,93,9348.408749535154
Weekly Temperature,Treated,2025-08-20,93,9124.928848680956
Weekly Temperature,Treated,2025-08-20,93,7855.545855254918
Weekly Temperature,Treated,2025-08-20,93,10475.217413260132
Weekly Temperature,Treated,2025-08-20,93,16119.63720199413
Weekly Temperature,Treated,2025-08-20,93,20117.4887082408
Weekly Temperature,Treated,2025-08-20,93,12283.148026581835
Weekly Temperature,Treated,2025-08-20,93,20529.119336082338
Weekly Temperature,Treated,2025-08-20,93,13791.835427390266
Weekly Temperature,Treated,2025-08-20,93,7851.504704354553
Weekly Temperature,Treated,2025-08-20,93,11630.51123340074
Weekly Temperature,Treated,2025-08-20,93,6761.648583931431
Weekly Temperature,Treated,2025-08-20,93,15555.093339952016
Weekly Temperature,Treated,2025-08-20,93,6735.916575449186
Weekly Temperature,Treated,2025-08-20,93,26813.639699386193
Weekly Temperature,Treated,2025-08-20,93,20281.579717212113
Weekly Temperature,Treated,2025-08-20,93,20871.946792565963
Weekly Temperature,Treated,2025-08-20,93,19176.03655218373
Weekly Temperature,Treated,2025-08-20,93,48330.97469991964
Weekly Temperature,Treated,2025-08-20,93,24673.25544720666
Weekly Temperature,Treated,2025-08-20,93,33460.34761413442
Weekly Temperature,Treated,2025-08-20,93,15098.045247564887
Weekly Temperature,Treated,2025-08-20,93,8889.39125913469
Weekly Temperature,Treated,2025-08-20,93,21209.514108623316
Weekly Temperature,Treated,2025-08-20,93,13707.969060937055
Weekly Temperature,Treated,2025-08-20,93,21726.450438967044
Weekly Temperature,Treated,2025-08-20,93,7016.478442174139
Weekly Temperature,Treated,2025-08-20,93,19135.411957528868
Weekly Temperature,Treated,2025-08-20,93,20792.68860250478
Weekly Temperature,Treated,2025-08-20,93,21330.855230433233
Weekly Temperature,Treated,2025-08-20,93,25623.79883996829
Weekly Temperature,Treated,2025-08-20,93,30042.52622573224
Weekly Temperature,Treated,2025-08-20,93,20344.80498138675
Weekly Temperature,Treated,2025-08-20,93,35144.083033844014
Weekly Temperature,Treated,2025-08-20,93,27165.956548421596
Weekly Temperature,Treated,2025-08-20,93,21294.28949347281
Weekly Temperature,Treated,2025-08-20,93,24717.83419025523
Weekly Temperature,Treated,2025-08-20,93,19751.757947530314
Weekly Temperature,Treated,2025-08-20,93,16568.929859397398
Weekly Temperature,Treated,2025-08-20,93,20641.161589885534
Weekly Temperature,Treated,2025-08-20,93,11225.807394950853
Weekly Temperature,Treated,2025-08-20,93,9210.53540667782
Weekly Temperature,Treated,2025-08-20,93,7298.421619198431
Weekly Temperature,Treated,2025-08-20,93,5761.729495752963
Weekly Temperature,Treated,2025-08-20,93,12497.892086190088
Weekly Temperature,Treated,2025-08-20,93,14796.363362663966
Weekly Temperature,Treated,2025-08-20,93,5304.015227541592
Weekly Temperature,Treated,2025-08-20,93,45269.73192628981
Weekly Temperature,Treated,2025-08-20,93,16661.348125996992
Weekly Temperature,Treated,2025-08-20,93,19627.287431627792
Weekly Temperature,Treated,2025-08-20,93,21582.73984177298
Weekly Temperature,Treated,2025-08-20,93,15511.197121285353
Weekly Temperature,Treated,2025-08-20,93,32643.16936697381
Weekly Temperature,Treated,2025-08-20,93,14153.996725891006
Weekly Temperature,Treated,2025-08-20,93,34159.888325635184
Weekly Temperature,Treated,2025-08-20,93,19177.02822144789
Weekly Temperature,Treated,2025-08-20,93,33295.954758330794
Weekly Temperature,Treated,2025-08-20,93,24117.10317105672
Weekly Temperature,Treated,2025-08-20,93,28401.215974574854
Daily Temperature,Treated,2025-08-20,95,52525.0968938479
Daily Temperature,Treated,2025-08-20,95,73435.51007931036
Daily Temperature,Treated,2025-08-20,95,24961.093784803237
Daily Temperature,Treated,2025-08-20,95,36486.80294152264
Daily Temperature,Treated,2025-08-20,95,64400.93624728904
Daily Temperature,Treated,2025-08-20,95,10942.742824408917
Daily Temperature,Treated,2025-08-20,95,17426.003140810233
Daily Temperature,Treated,2025-08-20,95,51160.21359572912
